,SPX,VIX,ST,MT,SPXC,VIXC,STC,MTC,VIXRA52,STRA52,MTRA52,VIXRP52,STRP52,MTRP52,VS030,VIXRA26,STRA26,MTRA26
2015-08-14,2091.54,12.83,420.81,24480.44,0.006724202,-0.041822255,-0.006891181,-0.003904964,-0.079864403,-0.162163582,-0.339913834,-0.101595792,-0.170547958,-0.292443652,0.853403017,-0.102623464,-0.158353812,-0.317842369
2015-08-21,1970.89,28.03,548.09,26638.46,-0.057684768,1.184723305,0.302464295,0.088152827,-0.066580082,-0.168378501,-0.372486959,-0.106975707,-0.181830401,-0.308104963,1.418932601,-0.059682915,-0.170462751,-0.433437595
2015-08-28,1988.87,26.05,668.4,30144.91,0.009122782,-0.070638601,0.219507745,0.131631108,-0.066649041,-0.148687969,-0.297814835,-0.107237061,-0.083558095,-0.143086381,1.102712182,-0.059509871,-0.12286529,-0.216245551
2015-09-04,1921.22,27.8,778.36,33995.01,-0.03401429,0.067178503,0.164512268,0.127719738,-0.0668335,-0.151352831,-0.293363497,-0.107237061,-0.083558095,-0.143086381,1.034693606,-0.059897426,-0.130350218,-0.226753549
2015-09-11,1961.05,23.2,683.71,32160.78,0.020731618,-0.165467626,-0.121601829,-0.05395586,-0.067158846,-0.151325413,-0.294546466,-0.107258311,-0.084313585,-0.145390514,1.001078749,-0.059110761,-0.127479751,-0.226866808
2015-09-18,1958.03,22.28,642.95,30073.08,-0.001539991,-0.039655172,-0.059615919,-0.06491447,-0.066977729,-0.149846973,-0.282177933,-0.107258311,-0.084313585,-0.145390514,1.031785459,-0.057986303,-0.125826376,-0.209491067
2015-09-25,1931.34,23.62,665.47,30766.07,-0.013631048,0.060143627,0.035026052,0.023043533,-0.067276829,-0.150457783,-0.283519059,-0.107258311,-0.084313585,-0.145390514,1.062425703,-0.058062996,-0.126519487,-0.212191198
2015-10-02,1951.36,20.94,630.09,29912.14,0.01036586,-0.113463167,-0.053165432,-0.027755576,-0.066944487,-0.151656941,-0.281359945,-0.106936722,-0.084300819,-0.144643265,1.004832905,-0.057435348,-0.126127968,-0.209233483
2015-10-09,2014.89,17.08,556.8,28011.64,0.032556781,-0.184336199,-0.116316717,-0.063536076,-0.068160477,-0.154953281,-0.287859128,-0.110819421,-0.090428977,-0.157107535,0.93315122,-0.06014539,-0.134416301,-0.229030562
2015-10-16,2033.11,15.05,513.28,27024.53,0.009042677,-0.118852459,-0.07816092,-0.035239279,-0.065975509,-0.149212222,-0.275185083,-0.101835452,-0.074577582,-0.131777992,0.886831167,-0.059390588,-0.131877455,-0.225211795
2015-10-23,2075.15,14.46,499.42,26391.5,0.020677681,-0.039202658,-0.027002805,-0.023424274,-0.065420967,-0.14780017,-0.272946854,-0.095766109,-0.071421118,-0.128488235,0.866424139,-0.060096822,-0.133943586,-0.231484514
2015-10-30,2079.36,15.07,500.21,26600.53,0.002028769,0.042185339,0.001581835,0.007920353,-0.065382555,-0.147801135,-0.272403297,-0.093856873,-0.074069744,-0.133074178,0.891715976,-0.060038956,-0.13392297,-0.230762846
2015-11-06,2099.2,14.33,473.64,25798.97,0.009541397,-0.04910418,-0.053117691,-0.030133234,-0.065484088,-0.147933083,-0.272752297,-0.09430801,-0.072404373,-0.131156889,0.88515332,-0.060299131,-0.134505281,-0.231974031
2015-11-13,2023.04,20.08,580.03,28682.83,-0.036280488,0.401256106,0.224622076,0.111781982,-0.066881435,-0.148895798,-0.278872023,-0.095878838,-0.072604824,-0.132885986,1.007869499,-0.062991709,-0.140370337,-0.247652381
2015-11-20,2089.17,15.47,509.12,27053.77,0.032688429,-0.229581673,-0.122252297,-0.056795651,-0.068222706,-0.152115051,-0.286253741,-0.101523919,-0.077329671,-0.140397201,0.882882883,-0.065311669,-0.14621075,-0.261702537
2015-11-27,2090.11,15.12,501.64,26868.92,0.000449939,-0.022624434,-0.014692018,-0.006832689,-0.068454977,-0.152646554,-0.286461929,-0.104278133,-0.080772564,-0.143873971,0.866865965,-0.065239602,-0.146001147,-0.260953184
2015-12-04,2091.69,14.81,479.53,26040.35,0.000755941,-0.020502646,-0.044075433,-0.030837488,-0.073752684,-0.158426497,-0.287332383,-0.106057825,-0.081632832,-0.141230506,0.882035138,-0.065277817,-0.145823189,-0.259262455
2015-12-11,2012.37,24.39,626.47,29506.45,-0.037921489,0.64686023,0.306425041,0.13310497,-0.070447284,-0.148900659,-0.281366349,-0.10071164,-0.072799487,-0.119763285,1.087971961,-0.064569884,-0.141755702,-0.263825385
2015-12-18,2005.55,20.7,583.83,28581.4,-0.003389039,-0.151291513,-0.068063914,-0.031350772,-0.069493372,-0.147002208,-0.277708407,-0.101678898,-0.072584424,-0.119003451,1.012224939,-0.063365525,-0.141338202,-0.265418667
2015-12-25,2060.99,15.74,522.77,26871.18,0.02764329,-0.239613527,-0.104585239,-0.059836817,-0.070400704,-0.150147815,-0.284382522,-0.101676649,-0.076911081,-0.129107878,0.860613161,-0.06459416,-0.146908112,-0.271683582
2016-01-01,2043.94,18.21,528.37,26638.04,-0.008272723,0.156925032,0.010712168,-0.00867621,-0.070447288,-0.150267111,-0.283501953,-0.101676649,-0.076911081,-0.129107878,0.976407507,-0.064624979,-0.146964706,-0.271087051
2016-01-08,1922.03,27.01,675.66,29809.37,-0.059644608,0.483250961,0.278762988,0.119052678,-0.074657357,-0.158377307,-0.306180249,-0.101676649,-0.076911081,-0.129107878,1.13198623,-0.069357989,-0.159112327,-0.295969041
2016-01-15,1880.33,27.02,708.17,31217.91,-0.021695811,0.000370233,0.048115916,0.047251586,-0.074455629,-0.158951229,-0.307201876,-0.106221429,-0.076890317,-0.129197789,1.099371526,-0.068320101,-0.159705603,-0.29777759
2016-01-22,1906.9,22.34,661.44,29724.5,0.014130498,-0.173205033,-0.065986981,-0.047838244,-0.073725302,-0.158085599,-0.30341444,-0.103425026,-0.076876422,-0.12757155,0.986469011,-0.068267421,-0.159870066,-0.296329532
2016-01-29,1940.24,20.2,633.2,28953.68,0.017483874,-0.095792301,-0.042694727,-0.025932144,-0.072973249,-0.15666831,-0.301781726,-0.099718753,-0.075104368,-0.128959285,0.93922285,-0.068770052,-0.16179026,-0.302263914
2016-02-05,1880.05,23.38,694.24,30616.46,-0.031021935,0.157425743,0.096399242,0.057428969,-0.073354304,-0.157825042,-0.304156925,-0.099156063,-0.073832478,-0.126413738,0.997698697,-0.069507974,-0.163958445,-0.307145395
2016-02-12,1864.78,25.4,762.51,32888.47,-0.008122124,0.086398631,0.098337751,0.074208775,-0.073307835,-0.156753336,-0.295548628,-0.099296403,-0.074865845,-0.125204937,1.00345679,-0.094597113,-0.156151769,-0.27802745
2016-02-19,1917.78,20.53,678.28,31104.45,0.028421583,-0.191732283,-0.110464125,-0.054244542,-0.074668237,-0.160106909,-0.303967228,-0.10218319,-0.079798576,-0.134486209,0.915787797,-0.096239696,-0.183777652,-0.341565217
2016-02-26,1948.05,19.81,650.22,30321.55,0.015783875,-0.035070628,-0.041369346,-0.025170032,-0.074700038,-0.160485188,-0.306634812,-0.099461976,-0.079540164,-0.13458351,0.917766968,-0.095274632,-0.182805806,-0.35816976
2016-03-04,1999.99,16.86,583.99,28617.65,0.02666256,-0.14891469,-0.101857833,-0.056194357,-0.075502733,-0.162223486,-0.310167005,-0.101476471,-0.082879447,-0.141612778,0.865027302,-0.096224321,-0.185808476,-0.361382042
2016-03-11,2022.19,16.5,555.3,28050.93,0.011100056,-0.021352313,-0.049127554,-0.019803163,-0.074804669,-0.160675775,-0.30807986,-0.097900149,-0.079972133,-0.143656797,0.883365201,-0.096696218,-0.188378291,-0.381588286
2016-03-18,2049.58,14.02,514.94,27341.85,0.013544721,-0.15030303,-0.072681433,-0.025278306,-0.074291096,-0.160832289,-0.307867689,-0.096399637,-0.079757741,-0.143659193,0.806294767,-0.095760902,-0.187024947,-0.380442828
2016-03-25,2035.94,14.74,507.57,27523.33,-0.006655022,0.051355207,-0.014312347,0.006637444,-0.074348436,-0.160659888,-0.308301618,-0.095026803,-0.077962687,-0.138742357,0.839544345,-0.09624357,-0.186853781,-0.38154711
2016-04-01,2072.78,13.1,453.31,25636.56,0.018094836,-0.111261872,-0.106901511,-0.068551661,-0.074454783,-0.161361082,-0.307820684,-0.095522816,-0.079155588,-0.138704237,0.813033359,-0.094700255,-0.18262421,-0.368740603
2016-04-08,2047.6,15.36,490.05,27052.87,-0.012147937,0.172519084,0.081048289,0.055245712,-0.074393737,-0.161077955,-0.305587548,-0.095522816,-0.079155588,-0.138704237,0.859816074,-0.094985694,-0.183785711,-0.365975792
2016-04-15,2080.73,13.62,446.94,26445.07,0.016179918,-0.11328125,-0.087970615,-0.022467117,-0.07433077,-0.160583586,-0.305322278,-0.095396291,-0.078886342,-0.138469468,0.809595584,-0.094610222,-0.182229468,-0.364660797
2016-04-22,2091.58,13.22,423.16,26258.12,0.005214516,-0.029368576,-0.053206247,-0.007069371,-0.07434232,-0.160376468,-0.305855944,-0.096077792,-0.07892585,-0.141135203,0.804171193,-0.094715771,-0.18144551,-0.365136961
2016-04-29,2065.3,15.7,441.85,27043.24,-0.012564664,0.187594554,0.044167691,0.029900084,-0.074346161,-0.160754843,-0.306467952,-0.096357382,-0.076585704,-0.137319929,0.88700565,-0.094089136,-0.182121128,-0.366888546
2016-05-06,2057.14,14.72,419.98,27005.37,-0.003951,-0.062420382,-0.049496435,-0.00140035,-0.074066276,-0.159868971,-0.306414161,-0.094753181,-0.074769324,-0.133920878,0.846150688,-0.093170532,-0.183666816,-0.372875968
2016-05-13,2046.61,15.04,415.87,26930.27,-0.005118757,0.02173913,-0.00978618,-0.002780928,-0.074081272,-0.160821678,-0.307898557,-0.092453758,-0.076170608,-0.135331859,0.843083083,-0.090790882,-0.178986131,-0.363207936
2016-05-20,2052.32,15.2,398.78,26933.1,0.00278998,0.010638298,-0.041094573,0.000105086,-0.074102944,-0.160448219,-0.307969308,-0.09322564,-0.077370366,-0.140590856,0.868039976,-0.09090734,-0.178575395,-0.363488335
2016-05-27,2099.06,13.12,359.53,25458.48,0.022774226,-0.136842105,-0.098425197,-0.054751217,-0.074692574,-0.161460046,-0.309775811,-0.094201621,-0.079062466,-0.143749823,0.815811681,-0.092330223,-0.181383816,-0.37037273
2016-06-03,2099.13,13.47,347.25,25174.06,3.33483E-05,0.026676829,-0.034155703,-0.011171916,-0.074752003,-0.161516904,-0.310293846,-0.093343702,-0.079562644,-0.146333138,0.844022736,-0.114278043,-0.212760414,-0.398547765
2016-06-10,2096.07,17.03,380.81,26692.21,-0.001457747,0.264291017,0.096645068,0.060306125,-0.073398232,-0.159512324,-0.303980498,-0.095406096,-0.078658777,-0.144352324,0.937369766,-0.108121763,-0.205223252,-0.381492098
2016-06-17,2071.22,19.41,417.09,27257.62,-0.01185552,0.139753376,0.095270607,0.021182585,-0.07357858,-0.160408448,-0.308740026,-0.095406096,-0.078658777,-0.144352324,0.969794695,-0.108262894,-0.197577544,-0.379331722
2016-06-24,2037.41,25.76,463.43,28074.87,-0.016323713,0.327150953,0.111103119,0.029982442,-0.073062239,-0.162543377,-0.309664759,-0.095406096,-0.078658777,-0.144352324,1.141085271,-0.102161029,-0.19397682,-0.385138012
2016-07-01,2102.95,14.77,359.08,25969.88,0.032168292,-0.426630435,-0.22516885,-0.074977729,-0.072919946,-0.160972367,-0.313994539,-0.080929658,-0.083339755,-0.155992075,0.851077841,-0.083125627,-0.171532004,-0.346189118
2016-07-08,2129.9,13.2,325.29,25152.08,0.012815331,-0.106296547,-0.094101593,-0.031490326,-0.072961579,-0.161910432,-0.314517953,-0.084830877,-0.082727033,-0.153713602,0.821881254,-0.082727979,-0.164421153,-0.336263647
2016-07-15,2161.74,12.67,314.87,24734.46,0.014949059,-0.040151515,-0.032032955,-0.016603796,-0.072618066,-0.161563659,-0.314047537,-0.083472705,-0.082201041,-0.153269495,0.78905694,-0.08418359,-0.164145548,-0.342537051
2016-07-22,2175.03,12.02,296.17,24500.22,0.006147825,-0.051302289,-0.059389589,-0.009470189,-0.07259298,-0.16101437,-0.31360138,-0.084556321,-0.082166956,-0.155481624,0.76949106,-0.083291233,-0.162390093,-0.339688099
2016-07-29,2173.6,11.87,269.55,23611.04,-0.000657462,-0.012479201,-0.089880812,-0.036292735,-0.072348386,-0.15878819,-0.311807065,-0.084556321,-0.082166956,-0.155481624,0.810673691,-0.076991869,-0.14425983,-0.302216799
2016-08-05,2182.87,11.39,251.7,23386.34,0.004264814,-0.040438079,-0.06622148,-0.009516735,-0.072301206,-0.158127741,-0.311685495,-0.085105076,-0.080507901,-0.156318671,0.805801203,-0.075725566,-0.147956462,-0.335989391
2016-08-12,2184.05,11.55,245.07,23173.41,0.000540573,0.01404741,-0.026340882,-0.009104888,-0.089511323,-0.152486546,-0.292690696,-0.086788134,-0.083344344,-0.161159762,0.812358704,-0.072973401,-0.142110617,-0.323593269
2016-08-19,2183.87,11.34,240.47,23470.82,-8.24157E-05,-0.018181818,-0.018770147,0.012834106,-0.089443587,-0.171026404,-0.339471746,-0.086520581,-0.176272199,-0.392014332,0.789044215,-0.072497255,-0.142084238,-0.318350165
2016-08-26,2169.04,13.65,247.05,23722.53,-0.006790697,0.203703704,0.027363081,0.01072438,-0.087281973,-0.169216483,-0.3500261,-0.086520581,-0.176272199,-0.392014332,0.886569241,-0.067937671,-0.136632212,-0.308104298
2016-09-02,2179.98,11.98,232.06,23404.57,0.005043706,-0.122344322,-0.060675977,-0.013403292,-0.08634962,-0.168658868,-0.349423087,-0.085336162,-0.179739829,-0.398390155,0.804701931,-0.06630596,-0.135466328,-0.30609547
2016-09-09,2127.81,17.5,259.3,24447.29,-0.023931412,0.460767947,0.117383435,0.044551983,-0.083518389,-0.170613559,-0.366977632,-0.085336162,-0.179739829,-0.398390155,1.007194245,-0.06417503,-0.140076035,-0.322102802
2016-09-16,2139.16,15.37,255.08,24096.04,0.005334123,-0.121714286,-0.016274585,-0.014367646,-0.082714658,-0.16992054,-0.365486599,-0.084434842,-0.178777566,-0.400637624,0.885150144,-0.062901447,-0.139427514,-0.32025975
2016-09-23,2164.69,12.29,226.74,23135.22,0.011934591,-0.200390371,-0.111102399,-0.039874602,-0.082048873,-0.168537686,-0.364496407,-0.081081632,-0.172088519,-0.396509853,0.778375933,-0.060683783,-0.13584996,-0.329692347
2016-09-30,2168.27,13.29,228.66,22764.06,0.001653816,0.081366965,0.008467849,-0.016043072,-0.080407381,-0.165644615,-0.359045823,-0.075869646,-0.161485875,-0.387585787,0.818520759,-0.059449782,-0.135065811,-0.343402954
2016-10-07,2153.74,13.48,223.51,22526.08,-0.006701195,0.014296464,-0.022522523,-0.010454198,-0.080618327,-0.16588333,-0.359497917,-0.076360893,-0.162647317,-0.390640278,0.830816641,-0.058372004,-0.132722739,-0.334741343
2016-10-14,2132.98,16.12,234.08,22897.62,-0.009639046,0.195845697,0.047290949,0.016493771,-0.079855107,-0.165449666,-0.357785454,-0.078464202,-0.171774697,-0.394453789,0.934492754,-0.058412193,-0.133456849,-0.337956886
2016-10-21,2141.16,13.34,210.52,22145.99,0.00383501,-0.172456576,-0.100649351,-0.032825682,-0.078758177,-0.163470143,-0.356003104,-0.074954965,-0.165640246,-0.404635046,0.850571572,-0.055664382,-0.127361817,-0.327410853
2016-10-28,2126.41,16.19,222.2,22307.12,-0.006888789,0.213643178,0.055481664,0.007275809,-0.077890479,-0.162854229,-0.356624259,-0.075123577,-0.165593014,-0.404664761,0.965167774,-0.055929642,-0.127867763,-0.328883469
2016-11-04,2085.18,22.51,253.13,23282.72,-0.019389487,0.390364422,0.13919892,0.043734915,-0.074966043,-0.162182231,-0.362950187,-0.075123577,-0.165593014,-0.404664761,1.175763907,-0.056066783,-0.127855935,-0.33666444
2016-11-11,2164.45,14.17,209.43,21569.42,0.038015903,-0.370501999,-0.172638565,-0.073586763,-0.07488249,-0.162692237,-0.364541573,-0.075422856,-0.169897474,-0.411607828,0.897850192,-0.061010071,-0.140714098,-0.370705941
2016-11-18,2181.9,12.85,193.89,21414.05,0.008062094,-0.093154552,-0.074201404,-0.007203253,-0.074888365,-0.162350774,-0.364818373,-0.074074564,-0.167449361,-0.39840264,0.869311193,-0.059352825,-0.136509713,-0.364729413
2016-11-25,2213.35,12.34,185.84,21213.9,0.014414043,-0.039688716,-0.041518387,-0.009346667,-0.075178702,-0.163167562,-0.368467287,-0.071162457,-0.160223005,-0.384591247,0.845826193,-0.059821051,-0.137777141,-0.366733757
2016-12-02,2191.95,14.12,194.36,21637.85,-0.009668602,0.144246353,0.045845889,0.019984538,-0.078253353,-0.174135319,-0.388535168,-0.071162457,-0.160223005,-0.384591247,0.896914701,-0.062867827,-0.146510356,-0.433537307
2016-12-09,2259.53,11.75,172.57,20860.8,0.030830995,-0.167847025,-0.112111546,-0.035911609,-0.081315706,-0.178744278,-0.400171188,-0.073317184,-0.166742454,-0.390941995,0.813752164,-0.064836445,-0.155904595,-0.451615887
2016-12-16,2258.07,12.2,169.92,20919,-0.000646152,0.038297872,-0.015356087,0.002789922,-0.08056704,-0.176561476,-0.39770339,-0.071601913,-0.162545597,-0.386453527,0.828020846,-0.065310858,-0.158122349,-0.446918722
2016-12-23,2263.79,11.44,161.74,20782.08,0.002533137,-0.062295082,-0.048140301,-0.006545246,-0.080479559,-0.175821415,-0.398411326,-0.072671634,-0.16532571,-0.390416652,0.787607573,-0.064524821,-0.160642131,-0.44900386
2016-12-30,2238.83,14.04,170.06,21032.2,-0.011025758,0.227272727,0.051440584,0.012035369,-0.072367422,-0.166771586,-0.374290522,-0.072671634,-0.16532571,-0.390416652,0.894572761,-0.064086277,-0.16171604,-0.455471327
2017-01-06,2276.98,11.32,147.4,19739.14,0.01704015,-0.193732194,-0.133247089,-0.061480016,-0.072305762,-0.162230763,-0.364035743,-0.072019683,-0.16004395,-0.369877602,0.806719267,-0.063855518,-0.159125656,-0.42403393
2017-01-13,2274.64,11.23,142.72,19829.69,-0.001027677,-0.00795053,-0.031750339,0.004587333,-0.072517889,-0.161635544,-0.36687235,-0.072796593,-0.160393405,-0.37819037,0.801836032,-0.063749349,-0.159242009,-0.422174028
2017-01-20,2271.31,11.54,138.79,19410.88,-0.001463968,0.02760463,-0.027536435,-0.02112035,-0.072115899,-0.161016641,-0.362274704,-0.07297609,-0.16543476,-0.379243471,0.822816399,-0.063919328,-0.165422481,-0.438268678
2017-01-27,2294.69,10.58,126.69,18508.82,0.010293619,-0.083188908,-0.087182074,-0.046471876,-0.069719625,-0.15442307,-0.344839076,-0.073058393,-0.164758619,-0.367793306,0.804344285,-0.064222787,-0.165887047,-0.421836042
2017-02-03,2297.42,10.97,125.9,18206.11,0.001189703,0.036862004,-0.006235693,-0.016354905,-0.06936778,-0.157848046,-0.373003749,-0.073631104,-0.164932153,-0.373990337,0.818220565,-0.064211616,-0.165661927,-0.420376205
2017-02-10,2316.1,10.85,120.51,18211.7,0.00813086,-0.010938924,-0.042811755,0.00030704,-0.067929104,-0.15455379,-0.363694351,-0.070602061,-0.159272945,-0.350494129,0.822080909,-0.064504697,-0.165979736,-0.423398109
2017-02-17,2351.16,11.49,118.47,17304.64,0.015137516,0.058986175,-0.016928056,-0.049806443,-0.067100794,-0.15350233,-0.359225222,-0.066059466,-0.15378028,-0.344318934,0.86618922,-0.064270938,-0.164762038,-0.414884091
2017-02-24,2367.34,11.47,121.52,18083.45,0.006881709,-0.001740644,0.025744914,0.045005848,-0.065746745,-0.148064658,-0.32828656,-0.064060379,-0.137867308,-0.264233834,0.823402728,-0.065430525,-0.161531305,-0.351650639
2017-03-03,2383.12,10.96,116.74,17509.89,0.006665709,-0.044463819,-0.039335089,-0.031717399,-0.06563104,-0.147774828,-0.32540394,-0.065021259,-0.138668598,-0.26221739,0.798542805,-0.066771043,-0.155631871,-0.325173069
2017-03-10,2372.6,11.66,113.81,17241.09,-0.004414381,0.063868613,-0.02509851,-0.015351324,-0.065783463,-0.147211887,-0.3224209,-0.065313982,-0.138561682,-0.262183718,0.849765747,-0.068603925,-0.156253834,-0.323995343
2017-03-17,2378.25,11.28,106.64,16729.1,0.002381354,-0.032590051,-0.062999736,-0.029695918,-0.065475944,-0.146068359,-0.317901384,-0.066056489,-0.138991119,-0.259835895,0.961636829,-0.070519497,-0.157816478,-0.319265219
2017-03-24,2343.98,12.96,111.76,16823.86,-0.014409755,0.14893617,0.048012003,0.005664381,-0.065645228,-0.146784192,-0.326654374,-0.065645994,-0.13808507,-0.270226631,0.92618683,-0.072796006,-0.162983858,-0.330308102
2017-03-31,2362.72,12.37,105.91,15964.08,0.007994949,-0.045524691,-0.052344309,-0.0511048,-0.065215372,-0.147256598,-0.327324354,-0.065654212,-0.138206737,-0.255565447,0.923626667,-0.072767049,-0.16271663,-0.315113895
2017-04-07,2355.54,12.87,110.02,16041.96,-0.00303887,0.040420372,0.038806534,0.004878452,-0.064813143,-0.1453183,-0.324965163,-0.06533826,-0.137445296,-0.256308362,0.924,-0.073132106,-0.159566724,-0.310435583
2017-04-14,2328.95,15.96,123.21,16508.99,-0.011288282,0.24009324,0.119887293,0.029113026,-0.064666969,-0.141912363,-0.326157955,-0.065087874,-0.136910973,-0.25570007,1.037566752,-0.076641184,-0.158367841,-0.319802003
2017-04-21,2348.69,14.63,115.5,15691.04,0.008475923,-0.083333333,-0.06257609,-0.049545732,-0.064180577,-0.140647767,-0.31819172,-0.065088317,-0.136962168,-0.245206769,1.022106892,-0.077886111,-0.158638387,-0.305147878
2017-04-28,2384.2,10.82,100.36,15039.27,0.015119066,-0.260423787,-0.131082251,-0.041537718,-0.063816652,-0.140547611,-0.319081104,-0.062129216,-0.13357593,-0.245935373,0.862691497,-0.078424278,-0.156912984,-0.290964042
2017-05-05,2399.29,10.57,96.55,14857.51,0.006329167,-0.02310536,-0.037963332,-0.012085693,-0.063776111,-0.140293594,-0.318162746,-0.062151546,-0.133695718,-0.246442752,0.863713302,-0.072957639,-0.138812117,-0.237723299
2017-05-12,2390.9,10.4,94.02,15128.47,-0.003496868,-0.016083254,-0.026204039,0.018237242,-0.063645653,-0.140410647,-0.317269974,-0.061742434,-0.132344589,-0.244667504,0.860774461,-0.073304545,-0.140238139,-0.239409543
2017-05-19,2381.73,12.04,96.58,15080.68,-0.003835376,0.157692308,0.027228249,-0.003158945,-0.062319168,-0.13786083,-0.312246688,-0.060599873,-0.129190565,-0.235900451,0.950822026,-0.070444875,-0.138477441,-0.244435462
2017-05-26,2415.82,9.81,90.84,14933.39,0.014313125,-0.185215947,-0.059432595,-0.009766801,-0.062223226,-0.138860192,-0.312347946,-0.059130205,-0.126249652,-0.222762161,0.812903226,-0.068151439,-0.138232183,-0.232589141
2017-06-02,2439.07,9.75,88.44,14645.01,0.009624061,-0.006116208,-0.026420079,-0.019311087,-0.064345365,-0.14436883,-0.344095068,-0.058197273,-0.124368831,-0.222634549,0.813953488,-0.06023877,-0.120549987,-0.206218608
2017-06-09,2431.77,10.7,89,14570.31,-0.002992944,0.097435897,0.006331976,-0.005100713,-0.063761985,-0.145741064,-0.341650283,-0.058197273,-0.124368831,-0.222634549,0.871944121,-0.06013973,-0.121186288,-0.208112964
2017-06-16,2433.15,10.38,87.1,14282.92,0.000567488,-0.029906542,-0.021348315,-0.019724357,-0.063952161,-0.146159067,-0.334717456,-0.059207753,-0.126748941,-0.225606259,0.849576147,-0.060552607,-0.122369751,-0.207524429
2017-06-23,2438.3,10.02,83.91,13957.99,0.002116598,-0.034682081,-0.036624569,-0.02274955,-0.063244827,-0.145976574,-0.318697692,-0.057620336,-0.124646271,-0.189845642,0.836244411,-0.059953716,-0.11657357,-0.192226221
2017-06-30,2423.41,11.18,86.09,13788.07,-0.006106714,0.115768463,0.025980217,-0.012173673,-0.063141682,-0.14636958,-0.316352686,-0.05743696,-0.125392287,-0.188824706,0.897091274,-0.059037104,-0.117073826,-0.177358405
2017-07-07,2425.18,11.19,88.3,14087.92,0.000730376,0.000894454,0.02567081,0.021747061,-0.062731272,-0.144571197,-0.306466249,-0.059543052,-0.12633613,-0.191274187,0.867682083,-0.059220323,-0.115681326,-0.16666785
2017-07-14,2459.27,9.51,79.67,13156.8,0.014056689,-0.150134048,-0.097734994,-0.066093504,-0.062965742,-0.145146469,-0.299140633,-0.059619562,-0.126364014,-0.183929705,0.80120355,-0.06011331,-0.118728338,-0.176027958
2017-07-21,2472.54,9.36,75.29,13068.26,0.00539591,-0.015772871,-0.054976779,-0.0067296,-0.063065207,-0.149108394,-0.305704881,-0.059603505,-0.126426835,-0.184377632,0.812248187,-0.059532604,-0.118548808,-0.171565367
2017-07-28,2472.1,10.29,75.2,12778.29,-0.000177955,0.099358974,-0.001195378,-0.022188876,-0.062884886,-0.150135316,-0.304038277,-0.059269966,-0.127408154,-0.182704567,0.874415781,-0.058675353,-0.118783994,-0.169591698
2017-08-04,2476.83,10.03,75.47,12906.68,0.001913353,-0.02526725,0.003590426,0.01004751,-0.062797791,-0.149827958,-0.300651602,-0.059022131,-0.125052397,-0.180065674,0.832611918,-0.058202003,-0.117324127,-0.171502011
2017-08-11,2441.32,15.51,92.79,14191.02,-0.014336874,0.546360917,0.229495164,0.099509711,-0.056823247,-0.13065297,-0.266473624,-0.059022131,-0.125052397,-0.180065674,1.012543716,-0.045800041,-0.093451739,-0.153333808
2017-08-18,2425.55,14.26,90.2,13818.24,-0.00645962,-0.080593166,-0.027912491,-0.026268725,-0.056060998,-0.129652976,-0.260536395,-0.059022131,-0.125052397,-0.180065674,0.956405097,-0.043461299,-0.094395925,-0.175570589
2017-08-25,2443.05,11.28,79.73,13281.43,0.007214858,-0.208976157,-0.116075388,-0.038847929,-0.05536933,-0.127244021,-0.258984404,-0.055845419,-0.117170208,-0.175256908,0.853852393,-0.041888515,-0.090814784,-0.175317554
2017-09-01,2476.55,10.13,77.69,13175.78,0.013712368,-0.101950355,-0.025586354,-0.007954716,-0.055274938,-0.122488516,-0.243684478,-0.056054195,-0.113765456,-0.169392356,0.774655196,-0.042926654,-0.09256097,-0.175436982
2017-09-08,2461.43,12.12,81.2,13629.71,-0.006105267,0.196446199,0.04517956,0.03445185,-0.055485702,-0.122792922,-0.241641846,-0.056882389,-0.1139953,-0.168164055,0.868817204,-0.042912019,-0.095232845,-0.177748476
2017-09-15,2500.23,10.17,72.16,13034.9,0.015763195,-0.160891089,-0.111330049,-0.043640694,-0.056356254,-0.124154055,-0.243759438,-0.059154838,-0.116952893,-0.171222927,0.798765778,-0.042378175,-0.093674256,-0.180064185
2017-09-22,2502.22,9.59,69.44,12958.59,0.000795927,-0.057030482,-0.037694013,-0.005854284,-0.056243377,-0.12412285,-0.24413185,-0.060959139,-0.118667606,-0.173769085,0.763057687,-0.041764164,-0.092483933,-0.18359857
2017-09-29,2519.36,9.51,65.95,12689.22,0.006849917,-0.008342023,-0.050259217,-0.020786984,-0.05621278,-0.124209087,-0.244383489,-0.060431375,-0.118888476,-0.174111648,0.779166057,-0.041592111,-0.092565825,-0.182984206
2017-10-06,2549.33,9.65,62.43,12301.97,0.011895878,0.014721346,-0.053373768,-0.03051803,-0.055793084,-0.123585698,-0.242366398,-0.057626495,-0.11868125,-0.174486955,0.80970932,-0.039594747,-0.092423018,-0.175654234
2017-10-13,2553.17,9.61,59.44,12060.98,0.001506278,-0.004145078,-0.047893641,-0.019589545,-0.057157816,-0.126015165,-0.243846097,-0.062560371,-0.12711039,-0.17930503,0.821116875,-0.039362189,-0.091109134,-0.177376834
2017-10-20,2575.21,9.97,56.83,11744.74,0.008632406,0.037460978,-0.043909825,-0.026220092,-0.057220094,-0.126004167,-0.2419429,-0.060250721,-0.126985608,-0.17913335,0.873302884,-0.038128428,-0.089789813,-0.170534099
